PROCESSED_BY;SERVICE;USER;SESSION;SESSION_SIZE;MIGRATED;PACKET_NBR;RADIO;NETWORK_UPLINK;DISPATCH;MIGRATE;PROCESS;NETWORK_DOWNLINK;QUEUE;
DC0_VM0;0;50;3;28;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;86.43396523014343;
DC0_VM1;1;99;2;19;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;7.795406271470313;
DC0_VM2;2;105;2;2;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;68.03497843396468;
DC0_VM0;0;48;1;17;0;6;0.0;0.003;0.001;0.0;4.615384615384615;0.003;89.29651375369411;
DC0_VM1;1;99;2;19;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;9.685126944021931;
DC0_VM2;2;132;4;4;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;66.66223485913343;
DC0_VM0;0;65;0;16;0;14;0.0;0.003;0.001;0.0;4.615384615384615;0.003;93.40076846130023;
DC0_VM1;1;77;0;21;0;9;0.0;0.003;0.001;0.0;4.615384615384615;0.003;12.813571226173053;
DC0_VM2;2;100;4;13;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;70.73503181867517;
DC0_VM0;0;48;1;17;0;7;0.0;0.003;0.001;0.0;4.615384615384615;0.003;94.95836694122801;
DC0_VM1;1;93;3;17;0;11;0.0;0.003;0.001;0.0;4.615384615384615;0.003;17.039742173107072;
DC0_VM2;2;100;4;13;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;70.64375524112529;
DC0_VM0;0;50;3;28;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;92.37742654903803;
DC0_VM1;1;99;2;19;0;4;0.0;0.003;0.001;0.0;4.615384615384615;0.003;20.575725229769887;
DC0_VM2;2;132;4;4;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;73.7488725486786;
DC0_VM0;0;48;1;17;0;8;0.0;0.003;0.001;0.0;4.615384615384615;0.003;83.87451115111509;
DC0_VM1;1;94;3;19;0;5;0.0;0.003;0.001;0.0;4.615384615384615;0.003;16.113496375570207;
DC0_VM2;2;101;11;2;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;68.82946510237042;
DC0_VM0;0;56;6;4;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;87.01328604376494;
DC0_VM1;1;77;0;21;0;10;0.0;0.003;0.001;0.0;4.615384615384615;0.003;18.66758094321864;
DC0_VM2;2;132;5;1;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;72.84316017907457;
DC0_VM0;0;65;0;16;0;15;0.0;0.003;0.001;0.0;4.615384615384615;0.003;84.45204859788737;
DC0_VM1;1;94;3;19;0;6;0.0;0.003;0.001;0.0;4.615384615384615;0.003;15.440733421201855;
DC0_VM2;2;105;3;2;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;70.4133118414893;
DC0_VM0;0;50;3;28;0;4;0.0;0.003;0.001;0.0;4.615384615384615;0.003;88.48457818177826;
DC0_VM1;1;96;7;2;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;19.860219038696528;
DC0_VM2;2;101;11;2;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;71.8245009326588;
DC0_VM0;0;47;1;21;0;5;0.0;0.003;0.001;0.0;4.615384615384615;0.003;88.24362376444128;
DC0_VM1;1;96;6;8;1;2;0.0;0.003;0.002;0.01;4.615384615384615;0.003;22.07970047368974;
DC0_VM2;2;100;4;13;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;71.46194899194381;
DC0_VM0;0;56;6;4;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;90.95745594310085;
DC0_VM1;1;96;6;8;1;3;0.0;0.003;0.002;0.01;4.615384615384615;0.003;26.68508508907439;
DC0_VM2;2;100;4;13;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;72.9719973884491;
DC0_VM0;0;62;2;30;0;8;0.0;0.003;0.001;0.0;4.615384615384615;0.003;92.04317835955663;
DC0_VM1;1;96;6;8;1;4;0.0;0.003;0.002;0.01;4.615384615384615;0.003;31.290469704459042;
DC0_VM2;2;105;3;2;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;77.32876019869286;
DC0_VM0;0;65;1;2;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;92.63274944822848;
DC0_VM1;1;96;6;8;1;5;0.0;0.003;0.002;0.01;4.615384615384615;0.003;35.89585431984369;
DC0_VM2;2;105;5;3;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;73.39912815159454;
DC0_VM0;0;50;3;28;0;5;0.0;0.003;0.001;0.0;4.615384615384615;0.003;97.12633370805548;
DC0_VM1;1;96;6;8;1;6;0.0;0.003;0.002;0.01;4.615384615384615;0.003;40.50123893522834;
DC0_VM2;2;100;4;13;0;4;0.0;0.003;0.001;0.0;4.615384615384615;0.003;74.91800740293257;
DC0_VM0;0;47;1;21;0;6;0.0;0.003;0.001;0.0;4.615384615384615;0.003;100.38482285100395;
DC0_VM1;1;96;6;8;1;7;0.0;0.003;0.002;0.01;4.615384615384615;0.003;45.106623550612994;
DC0_VM2;2;100;4;13;0;5;0.0;0.003;0.001;0.0;4.615384615384615;0.003;78.04463918009111;
DC0_VM0;0;47;1;21;0;7;0.0;0.003;0.001;0.0;4.615384615384615;0.003;100.97014983779587;
DC0_VM1;1;96;7;2;1;0;0.0;0.003;0.002;0.01;4.615384615384615;0.003;49.712008165997645;
DC0_VM2;2;105;5;3;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;72.78977886863396;
DC0_VM0;0;65;1;2;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;87.79473540118568;
DC0_VM1;1;96;8;2;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;43.093198138252205;
DC0_VM2;2;132;6;3;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;75.63115954491508;
DC0_VM0;0;47;1;21;0;8;0.0;0.003;0.001;0.0;4.615384615384615;0.003;91.97089381990162;
DC0_VM1;1;88;7;37;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;39.98487161022172;
DC0_VM2;2;121;2;10;0;6;0.0;0.003;0.001;0.0;4.615384615384615;0.003;73.98497354182541;
DC0_VM0;0;47;1;21;0;9;0.0;0.003;0.001;0.0;4.615384615384615;0.003;92.69568725978564;
DC0_VM1;1;99;2;19;0;5;0.0;0.003;0.001;0.0;4.615384615384615;0.003;42.148391202045104;
DC0_VM2;2;112;1;2;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;78.50338118912839;
DC0_VM0;0;48;1;17;0;9;0.0;0.003;0.001;0.0;4.615384615384615;0.003;89.91962343137573;
DC0_VM1;1;68;9;18;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;28.27564649959936;
DC0_VM2;2;132;6;3;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;72.05644742511987;
DC0_VM0;0;50;3;28;0;6;0.0;0.003;0.001;0.0;4.615384615384615;0.003;86.66732323603298;
DC0_VM1;1;96;8;2;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;32.29330536512407;
DC0_VM2;2;121;2;10;0;7;0.0;0.003;0.001;0.0;4.615384615384615;0.003;75.92807752718278;
DC0_VM0;0;47;1;21;0;10;0.0;0.003;0.001;0.0;4.615384615384615;0.003;82.65116857817503;
DC0_VM1;1;93;3;17;0;12;0.0;0.003;0.001;0.0;4.615384615384615;0.003;35.55447621886708;
DC0_VM2;2;101;12;3;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;79.31878104423112;
DC0_VM0;0;47;1;21;0;11;0.0;0.003;0.001;0.0;4.615384615384615;0.003;83.66363928332618;
DC0_VM1;1;68;0;1;1;0;0.0;0.003;0.002;0.01;4.615384615384615;0.003;40.148076450869894;
DC0_VM2;2;105;5;3;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;79.58506381793751;
DC0_VM0;0;65;2;1;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;84.13277182283196;
DC0_VM1;1;68;1;2;1;0;0.0;0.003;0.002;0.01;4.615384615384615;0.003;44.753461066254545;
DC0_VM2;2;112;2;9;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;84.06269273228634;
DC0_VM0;0;47;1;21;0;12;0.0;0.003;0.001;0.0;4.615384615384615;0.003;86.86463343601895;
DC0_VM1;1;68;1;2;1;1;0.0;0.003;0.002;0.01;4.615384615384615;0.003;49.358845681639195;
DC0_VM2;2;132;6;3;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;84.40072805567866;
DC0_VM0;0;50;3;28;0;7;0.0;0.003;0.001;0.0;4.615384615384615;0.003;76.67888577081294;
DC0_VM1;1;68;2;3;1;0;0.0;0.003;0.002;0.01;4.615384615384615;0.003;53.964230297023846;
DC0_VM2;2;112;2;9;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;84.88801001029447;
DC0_VM0;0;62;2;30;0;9;0.0;0.003;0.001;0.0;4.615384615384615;0.003;80.34644611526573;
DC0_VM1;1;68;2;3;1;1;0.0;0.003;0.002;0.01;4.615384615384615;0.003;58.5696149124085;
DC0_VM2;2;132;7;3;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;81.1449131290127;
DC0_VM0;0;50;3;28;0;8;0.0;0.003;0.001;0.0;4.615384615384615;0.003;64.46727071494695;
DC0_VM1;1;68;2;3;1;2;0.0;0.003;0.002;0.01;4.615384615384615;0.003;63.17499952779315;
DC0_VM2;2;121;2;10;0;8;0.0;0.003;0.001;0.0;4.615384615384615;0.003;72.23531378850817;
DC0_VM0;0;47;1;21;0;13;0.0;0.003;0.001;0.0;4.615384615384615;0.003;60.04896709758623;
DC0_VM1;1;96;9;3;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;61.37709607039517;
DC0_VM2;2;132;7;3;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;73.30232625976805;
DC0_VM0;0;48;1;17;0;10;0.0;0.003;0.001;0.0;4.615384615384615;0.003;52.726654524454375;
DC0_VM1;1;93;3;17;0;13;0.0;0.003;0.001;0.0;4.615384615384615;0.003;61.23979109717618;
DC0_VM2;2;105;6;1;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;72.79927530095074;
DC0_VM0;0;47;1;21;0;14;0.0;0.003;0.001;0.0;4.615384615384615;0.003;48.5468956716129;
DC0_VM1;1;96;9;3;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;60.21855624451496;
DC0_VM2;2;100;4;13;0;6;0.0;0.003;0.001;0.0;4.615384615384615;0.003;72.8045203430031;
DC0_VM0;0;48;1;17;0;11;0.0;0.003;0.001;0.0;4.615384615384615;0.003;48.50804389226073;
DC0_VM1;1;94;3;19;0;7;0.0;0.003;0.001;0.0;4.615384615384615;0.003;60.209846004147266;
DC0_VM2;2;100;4;13;0;7;0.0;0.003;0.001;0.0;4.615384615384615;0.003;70.73208230037221;
DC0_VM0;0;65;3;28;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;51.73031739099952;
DC0_VM1;1;94;3;19;0;8;0.0;0.003;0.001;0.0;4.615384615384615;0.003;60.79653322546221;
DC0_VM2;2;100;4;13;0;8;0.0;0.003;0.001;0.0;4.615384615384615;0.003;68.42996197804905;
DC0_VM0;0;65;3;28;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;52.6354662701757;
DC0_VM1;1;99;2;19;0;6;0.0;0.003;0.001;0.0;4.615384615384615;0.003;61.52680803598025;
DC0_VM2;2;112;2;9;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;69.00902859582936;
DC0_VM0;0;48;1;17;0;12;0.0;0.003;0.001;0.0;4.615384615384615;0.003;52.85662731999969;
DC0_VM1;1;96;9;3;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;55.855928214722894;
DC0_VM2;2;100;4;13;0;9;0.0;0.003;0.001;0.0;4.615384615384615;0.003;66.98085178292149;
DC0_VM0;0;50;3;28;0;9;0.0;0.003;0.001;0.0;4.615384615384615;0.003;50.31817922860375;
DC0_VM1;1;94;3;19;0;9;0.0;0.003;0.001;0.0;4.615384615384615;0.003;56.66832114931299;
DC0_VM2;2;100;4;13;0;10;0.0;0.003;0.001;0.0;4.615384615384615;0.003;65.32770806527014;
DC0_VM0;0;65;3;28;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;51.859169558113535;
DC0_VM1;1;93;3;17;0;14;0.0;0.003;0.001;0.0;4.615384615384615;0.003;59.576895999886574;
DC0_VM2;2;112;2;9;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;66.08137071961858;
DC0_VM0;0;47;1;21;0;15;0.0;0.003;0.001;0.0;4.615384615384615;0.003;45.981928162112354;
DC0_VM1;1;99;2;19;0;7;0.0;0.003;0.001;0.0;4.615384615384615;0.003;51.63253453214145;
DC0_VM2;2;100;4;13;0;11;0.0;0.003;0.001;0.0;4.615384615384615;0.003;63.92094330588361;
DC0_VM0;0;62;2;30;0;10;0.0;0.003;0.001;0.0;4.615384615384615;0.003;47.694211305908425;
DC0_VM1;1;94;3;19;0;10;0.0;0.003;0.001;0.0;4.615384615384615;0.003;54.41225453215134;
DC0_VM2;2;132;7;3;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;63.38198870322981;
DC0_VM0;0;48;1;17;0;13;0.0;0.003;0.001;0.0;4.615384615384615;0.003;50.644658634778125;
DC0_VM1;1;94;3;19;0;11;0.0;0.003;0.001;0.0;4.615384615384615;0.003;56.944392792688745;
DC0_VM2;2;117;1;13;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;65.79716854467324;
DC0_VM0;0;65;3;28;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;46.44336534183799;
DC0_VM1;1;96;11;6;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;42.471121844957;
DC0_VM2;2;100;4;13;0;12;0.0;0.003;0.001;0.0;4.615384615384615;0.003;59.270724281429125;
DC0_VM0;0;65;3;28;0;4;0.0;0.003;0.001;0.0;4.615384615384615;0.003;46.807165201999396;
DC0_VM1;1;93;3;17;0;15;0.0;0.003;0.001;0.0;4.615384615384615;0.003;45.66769157175656;
DC0_VM2;2;105;7;1;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;52.307396252201215;
DC0_VM0;0;62;2;30;0;11;0.0;0.003;0.001;0.0;4.615384615384615;0.003;43.80915205390477;
DC0_VM1;1;99;2;19;0;8;0.0;0.003;0.001;0.0;4.615384615384615;0.003;45.775487853791105;
DC0_VM2;2;117;1;13;0;4;0.0;0.003;0.001;0.0;4.615384615384615;0.003;55.944828001492056;
DC0_VM0;0;62;2;30;0;12;0.0;0.003;0.001;0.0;4.615384615384615;0.003;44.41097760251432;
DC0_VM1;1;88;7;37;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;46.0490425550679;
DC0_VM2;2;101;12;3;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;52.959903607306615;
DC0_VM0;0;47;1;21;0;16;0.0;0.003;0.001;0.0;4.615384615384615;0.003;37.503616518898525;
DC0_VM1;1;96;11;6;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;44.17539612864539;
DC0_VM2;2;112;2;9;0;4;0.0;0.003;0.001;0.0;4.615384615384615;0.003;55.98504267479109;
DC0_VM0;0;47;1;21;0;17;0.0;0.003;0.001;0.0;4.615384615384615;0.003;39.81738081823937;
DC0_VM1;1;94;3;19;0;12;0.0;0.003;0.001;0.0;4.615384615384615;0.003;46.13536780844538;
DC0_VM2;2;100;5;13;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;58.59777610959077;
DC0_VM0;0;48;1;17;0;14;0.0;0.003;0.001;0.0;4.615384615384615;0.003;24.966991879535385;
DC0_VM1;1;96;11;6;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;45.09093084138169;
DC0_VM2;2;132;9;13;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;59.40754720266273;
DC0_VM0;0;62;2;30;0;13;0.0;0.003;0.001;0.0;4.615384615384615;0.003;29.148142167999936;
DC0_VM1;1;77;0;21;0;11;0.0;0.003;0.001;0.0;4.615384615384615;0.003;47.34600942215741;
DC0_VM2;2;112;2;9;0;5;0.0;0.003;0.001;0.0;4.615384615384615;0.003;62.485738628849845;
DC0_VM0;0;62;2;30;0;14;0.0;0.003;0.001;0.0;4.615384615384615;0.003;27.29335153567399;
DC0_VM1;1;93;3;17;0;16;0.0;0.003;0.001;0.0;4.615384615384615;0.003;44.315971047018934;
DC0_VM2;2;117;1;13;0;5;0.0;0.003;0.001;0.0;4.615384615384615;0.003;64.03349674234846;
DC0_VM0;0;65;3;28;0;5;0.0;0.003;0.001;0.0;4.615384615384615;0.003;29.601133451404053;
DC0_VM1;1;88;7;37;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;48.64137516992014;
DC0_VM2;2;105;8;2;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;67.16533714726029;
DC0_VM0;0;48;1;17;0;15;0.0;0.003;0.001;0.0;4.615384615384615;0.003;30.036470732233738;
DC0_VM1;1;94;3;19;0;13;0.0;0.003;0.001;0.0;4.615384615384615;0.003;38.60965126339249;
DC0_VM2;2;132;9;13;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;71.46656079074785;
DC0_VM0;0;65;3;28;0;6;0.0;0.003;0.001;0.0;4.615384615384615;0.003;24.542740323700286;
DC0_VM1;1;77;0;21;0;12;0.0;0.003;0.001;0.0;4.615384615384615;0.003;39.233966787595136;
DC0_VM2;2;100;5;13;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;63.43628901385864;
DC0_VM0;0;48;1;17;0;16;0.0;0.003;0.001;0.0;4.615384615384615;0.003;22.41252277880085;
DC0_VM1;1;94;3;19;0;14;0.0;0.003;0.001;0.0;4.615384615384615;0.003;42.78547899921614;
DC0_VM2;2;132;9;13;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;65.69163585188346;
DC0_VM0;0;62;2;30;0;15;0.0;0.003;0.001;0.0;4.615384615384615;0.003;0.0;
DC0_VM1;1;93;4;2;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;47.0536915363283;
DC0_VM2;2;132;9;13;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;68.24901815167391;
DC0_VM0;0;47;1;21;0;18;0.0;0.003;0.001;0.0;4.615384615384615;0.003;1.9398505995364985;
DC0_VM1;1;99;2;19;0;9;0.0;0.003;0.001;0.0;4.615384615384615;0.003;48.80106915801082;
DC0_VM2;2;112;2;9;0;6;0.0;0.003;0.001;0.0;4.615384615384615;0.003;55.34663192673372;
DC0_VM0;0;65;3;28;0;7;0.0;0.003;0.001;0.0;4.615384615384615;0.003;5.633091229144611;
DC0_VM1;1;77;0;21;0;13;0.0;0.003;0.001;0.0;4.615384615384615;0.003;51.8789798465923;
DC0_VM2;2;105;8;2;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;59.869231257873366;
DC0_VM0;0;62;2;30;0;16;0.0;0.003;0.001;0.0;4.615384615384615;0.003;7.556516944984082;
DC0_VM1;1;99;2;19;0;10;0.0;0.003;0.001;0.0;4.615384615384615;0.003;50.80898285645105;
DC0_VM2;2;117;1;13;0;6;0.0;0.003;0.001;0.0;4.615384615384615;0.003;63.48271397771032;
DC0_VM0;0;65;3;28;0;8;0.0;0.003;0.001;0.0;4.615384615384615;0.003;8.944834108446116;
DC0_VM1;1;96;11;6;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;55.06200663235859;
DC0_VM2;2;100;5;13;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;63.65998907219466;
DC0_VM1;1;88;7;37;0;4;0.0;0.003;0.001;0.0;4.615384615384615;0.003;59.55520002761523;
DC0_VM2;2;121;2;10;0;9;0.0;0.003;0.001;0.0;4.615384615384615;0.003;63.853986733325655;
DC0_VM0;0;48;2;2;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;0.0;
DC0_VM1;1;76;2;3;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;47.41093212486044;
DC0_VM2;2;112;2;9;0;7;0.0;0.003;0.001;0.0;4.615384615384615;0.003;61.20400535263775;
DC0_VM1;1;96;11;6;0;4;0.0;0.003;0.001;0.0;4.615384615384615;0.003;48.06051068931151;
DC0_VM2;2;100;5;13;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;59.657777734411184;
DC0_VM0;0;48;2;2;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;0.0;
DC0_VM1;1;96;11;6;0;5;0.0;0.003;0.001;0.0;4.615384615384615;0.003;43.63398067179628;
DC0_VM2;2;100;5;13;0;4;0.0;0.003;0.001;0.0;4.615384615384615;0.003;57.751346031347;
DC0_VM0;0;47;1;21;0;19;0.0;0.003;0.001;0.0;4.615384615384615;0.003;0.0;
DC0_VM1;1;77;0;21;0;14;0.0;0.003;0.001;0.0;4.615384615384615;0.003;45.78198437023195;
DC0_VM2;2;100;5;13;0;5;0.0;0.003;0.001;0.0;4.615384615384615;0.003;59.08730285102001;
DC0_VM0;0;62;2;30;0;17;0.0;0.003;0.001;0.0;4.615384615384615;0.003;0.0;
DC0_VM1;1;96;12;2;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;44.50891662043193;
DC0_VM2;2;112;2;9;0;8;0.0;0.003;0.001;0.0;4.615384615384615;0.003;55.5727732275177;
DC0_VM0;0;56;6;4;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;4.5732658001034;
DC0_VM1;1;88;7;37;0;5;0.0;0.003;0.001;0.0;4.615384615384615;0.003;46.52952917507366;
DC0_VM2;2;100;5;13;0;6;0.0;0.003;0.001;0.0;4.615384615384615;0.003;57.76350393946427;
DC0_VM0;0;47;1;21;0;20;0.0;0.003;0.001;0.0;4.615384615384615;0.003;5.0895981110592174;
DC0_VM1;1;77;0;21;0;15;0.0;0.003;0.001;0.0;4.615384615384615;0.003;40.243153962412634;
DC0_VM2;2;121;3;1;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;60.98643068236868;
DC0_VM0;0;65;3;28;0;9;0.0;0.003;0.001;0.0;4.615384615384615;0.003;2.471265177424357;
DC0_VM1;1;94;3;19;0;15;0.0;0.003;0.001;0.0;4.615384615384615;0.003;38.448483204404965;
DC0_VM2;2;101;12;3;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;57.48589745818424;
DC0_VM0;0;56;7;3;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;6.069894316628961;
DC0_VM1;1;94;3;19;0;16;0.0;0.003;0.001;0.0;4.615384615384615;0.003;37.50895183167506;
DC0_VM2;2;132;9;13;0;4;0.0;0.003;0.001;0.0;4.615384615384615;0.003;56.25266415651879;
DC0_VM0;0;65;3;28;0;10;0.0;0.003;0.001;0.0;4.615384615384615;0.003;10.015808562360007;
DC0_VM1;1;96;12;2;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;37.377129173356934;
DC0_VM2;2;132;9;13;0;5;0.0;0.003;0.001;0.0;4.615384615384615;0.003;56.10416682267419;
DC0_VM0;0;65;3;28;0;11;0.0;0.003;0.001;0.0;4.615384615384615;0.003;5.721519842335738;
DC0_VM1;1;93;4;2;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;34.13126833838032;
DC0_VM2;2;121;4;21;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;47.255016507556206;
DC0_VM0;0;56;7;3;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;1.7726327679160931;
DC0_VM1;1;88;7;37;0;6;0.0;0.003;0.001;0.0;4.615384615384615;0.003;35.002991646905116;
DC0_VM2;2;121;4;21;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;42.6140584314079;
DC0_VM1;1;77;0;21;0;16;0.0;0.003;0.001;0.0;4.615384615384615;0.003;27.298406956599024;
DC0_VM2;2;101;13;6;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;45.438180839937104;
DC0_VM0;0;56;7;3;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;0.0;
DC0_VM1;1;96;13;6;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;31.40450809534343;
DC0_VM2;2;121;4;21;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;47.71428907816255;
DC0_VM1;1;93;5;3;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;34.60564996671485;
DC0_VM2;2;112;3;1;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;48.84424434372977;
DC0_VM0;0;65;3;28;0;12;0.0;0.003;0.001;0.0;4.615384615384615;0.003;0.0;
DC0_VM1;1;96;13;6;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;16.242876238637564;
DC0_VM2;2;105;9;1;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;46.8673521952046;
DC0_VM1;1;77;0;21;0;17;0.0;0.003;0.001;0.0;4.615384615384615;0.003;20.304390799384237;
DC0_VM2;2;117;1;13;0;7;0.0;0.003;0.001;0.0;4.615384615384615;0.003;49.340055625518744;
DC0_VM1;1;77;0;21;0;18;0.0;0.003;0.001;0.0;4.615384615384615;0.003;5.113015677063572;
DC0_VM2;2;101;13;6;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;46.964509005438345;
DC0_VM0;0;47;2;6;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;0.0;
DC0_VM1;1;99;2;19;0;11;0.0;0.003;0.001;0.0;4.615384615384615;0.003;5.470869805782058;
DC0_VM2;2;121;4;21;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;45.2071997707676;
DC0_VM1;1;96;13;6;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;0.07527603080336576;
DC0_VM2;2;101;13;6;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;45.53392455254584;
DC0_VM1;1;99;2;19;0;12;0.0;0.003;0.001;0.0;4.615384615384615;0.003;0.41996762250869324;
DC0_VM2;2;117;1;13;0;8;0.0;0.003;0.001;0.0;4.615384615384615;0.003;49.356450041937364;
DC0_VM0;0;56;8;1;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;0.0;
DC0_VM2;2;105;10;4;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;53.598449296125295;
DC0_VM1;1;99;2;19;0;13;0.0;0.003;0.001;0.0;4.615384615384615;0.003;0.0;
DC0_VM0;0;56;9;7;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;1.1272748441568865;
DC0_VM2;2;127;10;12;0;8;0.0;0.003;0.001;0.0;4.615384615384615;0.003;53.39067143550358;
DC0_VM1;1;96;13;6;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;1.2973466825050082;
DC0_VM0;0;62;2;30;0;18;0.0;0.003;0.001;0.0;4.615384615384615;0.003;2.0566893853566626;
DC0_VM2;2;121;4;21;0;4;0.0;0.003;0.001;0.0;4.615384615384615;0.003;54.58406046923437;
DC0_VM1;1;76;2;3;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;0.0;
DC0_VM0;0;48;4;1;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;5.183004544194205;
DC0_VM2;2;127;10;12;1;2;0.0;0.003;0.002;0.01;4.615384615384615;0.003;58.48695096630763;
DC0_VM0;0;48;5;2;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;8.431169442990495;
